week;indicator;inc;inc_low;inc_up;inc100;inc100_low;inc100_up;geo_insee;geo_name
199809;3;23984;19011;28957;428;339;517;82;RHONE-ALPES
199809;3;-;;;-;;;0;OUTRE-MER
199808;3;12685;9436;15934;738;549;927;42;ALSACE
199808;3;21175;14536;27814;733;503;963;72;AQUITAINE
199808;3;624;0;1406;48;0;108;83;AUVERGNE
199808;3;547;0;1172;39;0;83;25;BASSE-NORMANDIE
199808;3;9977;6661;13293;618;412;824;26;BOURGOGNE
199808;3;7652;2240;13064;265;78;452;53;BRETAGNE
199808;3;12965;8114;17816;532;333;731;24;CENTRE
199808;3;2671;396;4946;198;29;367;21;CHAMPAGNE-ARDENNE
199808;3;-;;;-;;;94;CORSE
199808;3;10102;6960;13244;905;623;1187;43;FRANCHE-COMTE
199808;3;4742;2186;7298;266;122;410;23;HAUTE-NORMANDIE
199808;3;8487;5626;11348;373;247;499;91;LANGUEDOC-ROUSSILLON
199808;3;10839;7498;14180;1521;1052;1990;74;LIMOUSIN
199808;3;1855;613;3097;80;26;134;41;LORRAINE
199808;3;15193;10655;19731;600;421;779;73;MIDI-PYRENEES
199808;3;20527;14031;27023;514;351;677;31;NORD-PAS-DE-CALAIS
199808;3;16717;12088;21346;522;377;667;52;PAYS-DE-LA-LOIRE
199808;3;7229;4759;9699;389;256;522;22;PICARDIE
199808;3;2071;750;3392;127;46;208;54;POITOU-CHARENTES
199808;3;32883;23382;42384;734;522;946;93;PROVENCE-ALPES-COTE-D-AZUR
199808;3;38786;31168;46404;355;285;425;11;ILE-DE-FRANCE
199808;3;16038;12131;19945;286;216;356;82;RHONE-ALPES
199808;3;-;;;-;;;0;OUTRE-MER
199807;3;9262;5973;12551;538;347;729;42;ALSACE
199807;3;19457;12940;25974;674;448;900;72;AQUITAINE
199807;3;1213;126;2300;93;10;176;83;AUVERGNE
199807;3;1205;473;1937;85;33;137;25;BASSE-NORMANDIE
199807;3;8490;5509;11471;526;341;711;26;BOURGOGNE
199807;3;1663;539;2787;58;19;97;53;BRETAGNE
199807;3;6693;3968;9418;275;163;387;24;CENTRE
199807;3;1912;207;3617;142;15;269;21;CHAMPAGNE-ARDENNE
199807;3;-;;;-;;;94;CORSE
199807;3;5529;2413;8645;495;216;774;43;FRANCHE-COMTE
199807;3;2054;96;4012;115;5;225;23;HAUTE-NORMANDIE
199807;3;15071;11436;18706;663;503;823;91;LANGUEDOC-ROUSSILLON
199807;3;4764;2906;6622;669;408;930;74;LIMOUSIN
199807;3;2053;716;3390;89;31;147;41;LORRAINE
199807;3;10325;6473;14177;407;255;559;73;MIDI-PYRENEES
199807;3;13663;7927;19399;342;198;486;31;NORD-PAS-DE-CALAIS
199807;3;8495;4730;12260;265;147;383;52;PAYS-DE-LA-LOIRE
199807;3;4064;2053;6075;219;111;327;22;PICARDIE
199807;3;1927;425;3429;118;26;210;54;POITOU-CHARENTES
199807;3;24368;17198;31538;544;384;704;93;PROVENCE-ALPES-COTE-D-AZUR
199807;3;22141;16724;27558;203;153;253;11;ILE-DE-FRANCE
199807;3;8785;5487;12083;157;98;216;82;RHONE-ALPES
199807;3;-;;;-;;;0;OUTRE-MER
199806;3;1169;0;2505;68;0;146;42;ALSACE
199806;3;6649;2728;10570;230;94;366;72;AQUITAINE
199806;3;1096;73;2119;84;6;162;83;AUVERGNE
199806;3;374;0;998;26;0;70;25;BASSE-NORMANDIE
199806;3;6699;3960;9438;415;245;585;26;BOURGOGNE
199806;3;426;0;1041;15;0;36;53;BRETAGNE
199806;3;1647;283;3011;68;12;124;24;CENTRE
199806;3;150;0;387;11;0;29;21;CHAMPAGNE-ARDENNE
199806;3;-;;;-;;;94;CORSE
199806;3;395;0;1206;35;0;108;43;FRANCHE-COMTE
199806;3;463;0;990;26;0;56;23;HAUTE-NORMANDIE
199806;3;10638;6642;14634;468;292;644;91;LANGUEDOC-ROUSSILLON
199806;3;3656;1969;5343;513;276;750;74;LIMOUSIN
199806;3;2835;1388;4282;123;60;186;41;LORRAINE
199806;3;6961;3870;10052;275;153;397;73;MIDI-PYRENEES
199806;3;6170;2010;10330;154;50;258;31;NORD-PAS-DE-CALAIS
199806;3;2526;565;4487;79;18;140;52;PAYS-DE-LA-LOIRE
199806;3;1160;0;2379;62;0;128;22;PICARDIE
199806;3;1105;0;2297;68;0;141;54;POITOU-CHARENTES
199806;3;16510;9716;23304;369;217;521;93;PROVENCE-ALPES-COTE-D-AZUR
199806;3;9918;6479;13357;91;59;123;11;ILE-DE-FRANCE
199806;3;4046;1901;6191;72;34;110;82;RHONE-ALPES
199806;3;-;;;-;;;0;OUTRE-MER
199805;3;1467;494;2440;85;28;142;42;ALSACE
199805;3;3855;1274;6436;133;44;222;72;AQUITAINE
199805;3;1100;27;2173;84;2;166;83;AUVERGNE
199805;3;266;0;692;19;0;49;25;BASSE-NORMANDIE
199805;3;129;0;603;8;0;37;26;BOURGOGNE
199805;3;119;0;354;4;0;12;53;BRETAGNE
199805;3;2814;762;4866;115;31;199;24;CENTRE
199805;3;322;0;700;24;0;52;21;CHAMPAGNE-ARDENNE
199805;3;-;;;-;;;94;CORSE
199805;3;226;0;476;20;0;42;43;FRANCHE-COMTE
199805;3;205;0;493;12;0;28;23;HAUTE-NORMANDIE
199805;3;1361;203;2519;60;9;111;91;LANGUEDOC-ROUSSILLON
199805;3;981;223;1739;138;32;244;74;LIMOUSIN
199805;3;1455;476;2434;63;21;105;41;LORRAINE
199805;3;2524;0;7472;100;0;295;73;MIDI-PYRENEES
199805;3;6339;1944;10734;159;49;269;31;NORD-PAS-DE-CALAIS
199805;3;754;0;1628;24;0;51;52;PAYS-DE-LA-LOIRE
199805;3;2233;744;3722;120;40;200;22;PICARDIE
199805;3;75;0;370;5;0;23;54;POITOU-CHARENTES
199805;3;11184;5431;16937;250;122;378;93;PROVENCE-ALPES-COTE-D-AZUR
199805;3;6696;3673;9719;61;33;89;11;ILE-DE-FRANCE
199805;3;1591;290;2892;28;5;51;82;RHONE-ALPES
199805;3;-;;;-;;;0;OUTRE-MER
199804;3;670;23;1317;39;1;77;42;ALSACE
199804;3;1102;0;2349;38;0;81;72;AQUITAINE
199804;3;788;0;1659;60;0;127;83;AUVERGNE
199804;3;624;0;1436;44;0;101;25;BASSE-NORMANDIE
199804;3;0;0;0;0;0;0;26;BOURGOGNE
199804;3;425;0;945;15;0;33;53;BRETAGNE
199804;3;1147;29;2265;47;1;93;24;CENTRE
199804;3;0;0;0;0;0;0;21;CHAMPAGNE-ARDENNE
199804;3;-;;;-;;;94;CORSE
199804;3;315;26;604;28;2;54;43;FRANCHE-COMTE
199804;3;79;0;258;4;0;14;23;HAUTE-NORMANDIE
199804;3;1404;379;2429;62;17;107;91;LANGUEDOC-ROUSSILLON
199804;3;796;91;1501;112;13;211;74;LIMOUSIN
199804;3;1147;210;2084;50;9;91;41;LORRAINE
199804;3;271;0;839;11;0;33;73;MIDI-PYRENEES
199804;3;4180;1021;7339;105;26;184;31;NORD-PAS-DE-CALAIS
199804;3;0;0;0;0;0;0;52;PAYS-DE-LA-LOIRE
199804;3;721;0;1631;39;0;88;22;PICARDIE
199804;3;361;0;2001;22;0;122;54;POITOU-CHARENTES
199804;3;7027;2466;11588;157;55;259;93;PROVENCE-ALPES-COTE-D-AZUR
199804;3;3159;1423;4895;29;13;45;11;ILE-DE-FRANCE
199804;3;1297;175;2419;23;3;43;82;RHONE-ALPES
199804;3;-;;;-;;;0;OUTRE-MER
199803;3;1039;171;1907;60;10;110;42;ALSACE
199803;3;90;0;293;3;0;10;72;AQUITAINE
199803;3;1275;66;2484;97;5;189;83;AUVERGNE
199803;3;26;0;137;2;0;10;25;BASSE-NORMANDIE
199803;3;37;0;242;2;0;15;26;BOURGOGNE
199803;3;313;0;710;11;0;25;53;BRETAGNE
199803;3;1784;506;3062;73;21;125;24;CENTRE
199803;3;27;0;139;2;0;10;21;CHAMPAGNE-ARDENNE
199803;3;-;;;-;;;94;CORSE
199803;3;296;10;582;27;1;53;43;FRANCHE-COMTE
199803;3;2010;131;3889;113;7;219;23;HAUTE-NORMANDIE
199803;3;814;0;1664;36;0;73;91;LANGUEDOC-ROUSSILLON
199803;3;296;0;706;42;0;100;74;LIMOUSIN
199803;3;1466;148;2784;63;6;120;41;LORRAINE
199803;3;120;0;441;5;0;18;73;MIDI-PYRENEES
199803;3;2082;10;4154;52;0;104;31;NORD-PAS-DE-CALAIS
199803;3;82;0;402;3;0;13;52;PAYS-DE-LA-LOIRE
199803;3;507;0;1267;27;0;68;22;PICARDIE
199803;3;576;0;1475;35;0;90;54;POITOU-CHARENTES
199803;3;4212;828;7596;94;18;170;93;PROVENCE-ALPES-COTE-D-AZUR
199803;3;10729;0;25199;98;0;231;11;ILE-DE-FRANCE
199803;3;1032;0;2369;18;0;42;82;RHONE-ALPES
199803;3;-;;;-;;;0;OUTRE-MER
199802;3;1162;221;2103;68;13;123;42;ALSACE
199802;3;435;0;1270;15;0;44;72;AQUITAINE
199802;3;494;0;1401;38;0;107;83;AUVERGNE
199802;3;126;0;437;9;0;31;25;BASSE-NORMANDIE
199802;3;453;0;1133;28;0;70;26;BOURGOGNE
199802;3;242;0;610;8;0;21;53;BRETAGNE
199802;3;2614;878;4350;107;36;178;24;CENTRE
199802;3;175;0;467;13;0;35;21;CHAMPAGNE-ARDENNE
199802;3;-;;;-;;;94;CORSE
199802;3;236;0;558;21;0;50;43;FRANCHE-COMTE
199802;3;505;0;1420;28;0;79;23;HAUTE-NORMANDIE
199802;3;412;0;1040;18;0;46;91;LANGUEDOC-ROUSSILLON
199802;3;298;0;760;42;0;107;74;LIMOUSIN
199802;3;782;0;1632;34;0;71;41;LORRAINE
199802;3;392;0;940;15;0;37;73;MIDI-PYRENEES
199802;3;8490;4343;12637;212;108;316;31;NORD-PAS-DE-CALAIS
199802;3;245;0;799;8;0;25;52;PAYS-DE-LA-LOIRE
199802;3;1515;327;2703;82;18;146;22;PICARDIE
199802;3;29;0;202;2;0;13;54;POITOU-CHARENTES
199802;3;2415;251;4579;54;6;102;93;PROVENCE-ALPES-COTE-D-AZUR
199802;3;4340;1753;6927;40;16;64;11;ILE-DE-FRANCE
199802;3;1292;0;2608;23;0;46;82;RHONE-ALPES
199802;3;-;;;-;;;0;OUTRE-MER
199801;3;875;0;2532;51;0;147;42;ALSACE
199801;3;1108;0;2390;38;0;82;72;AQUITAINE
199801;3;74;0;420;6;0;32;83;AUVERGNE
199801;3;154;0;465;11;0;33;25;BASSE-NORMANDIE
199801;3;186;0;551;12;0;35;26;BOURGOGNE
199801;3;943;0;1935;33;0;67;53;BRETAGNE
199801;3;1224;0;2660;50;0;109;24;CENTRE
199801;3;31;0;168;2;0;12;21;CHAMPAGNE-ARDENNE
199801;3;-;;;-;;;94;CORSE
199801;3;202;0;551;18;0;49;43;FRANCHE-COMTE
199801;3;1078;0;2548;61;0;144;23;HAUTE-NORMANDIE
199801;3;647;0;1576;28;0;69;91;LANGUEDOC-ROUSSILLON
199801;3;54;0;229;8;0;33;74;LIMOUSIN
199801;3;132;0;471;6;0;21;41;LORRAINE
199801;3;318;0;811;13;0;32;73;MIDI-PYRENEES
199801;3;817;0;2083;20;0;52;31;NORD-PAS-DE-CALAIS
199801;3;0;0;0;0;0;0;52;PAYS-DE-LA-LOIRE
199801;3;0;0;0;0;0;0;22;PICARDIE
199801;3;0;0;0;0;0;0;54;POITOU-CHARENTES
199801;3;4832;1041;8623;108;23;193;93;PROVENCE-ALPES-COTE-D-AZUR
199801;3;4309;1754;6864;39;16;62;11;ILE-DE-FRANCE
199801;3;3474;1376;5572;62;25;99;82;RHONE-ALPES
199801;3;-;;;-;;;0;OUTRE-MER
199752;3;192;0;529;11;0;31;42;ALSACE
199752;3;67;0;224;2;0;7;72;AQUITAINE
199752;3;20;0;136;2;0;11;83;AUVERGNE
199752;3;33;0;145;2;0;10;25;BASSE-NORMANDIE
199752;3;165;0;489;10;0;30;26;BOURGOGNE
199752;3;760;0;1617;26;0;56;53;BRETAGNE
199752;3;2914;696;5132;120;29;211;24;CENTRE
199752;3;92;0;335;7;0;25;21;CHAMPAGNE-ARDENNE
199752;3;-;;;-;;;94;CORSE
199752;3;0;0;0;0;0;0;43;FRANCHE-COMTE
199752;3;2119;0;4732;119;0;266;23;HAUTE-NORMANDIE
199752;3;2209;277;4141;98;12;184;91;LANGUEDOC-ROUSSILLON
199752;3;302;0;720;42;0;101;74;LIMOUSIN
199752;3;772;0;1725;33;0;74;41;LORRAINE
199752;3;106;0;346;4;0;14;73;MIDI-PYRENEES
199752;3;0;0;0;0;0;0;31;NORD-PAS-DE-CALAIS
199752;3;126;0;430;4;0;14;52;PAYS-DE-LA-LOIRE
199752;3;2315;752;3878;125;41;209;22;PICARDIE
199752;3;0;0;0;0;0;0;54;POITOU-CHARENTES
199752;3;6430;1266;11594;144;28;260;93;PROVENCE-ALPES-COTE-D-AZUR
199752;3;4012;1438;6586;37;13;61;11;ILE-DE-FRANCE
199752;3;5194;2138;8250;93;38;148;82;RHONE-ALPES
199752;3;-;;;-;;;0;OUTRE-MER
199751;3;564;34;1094;33;2;64;42;ALSACE
199751;3;603;0;1565;21;0;54;72;AQUITAINE
199751;3;138;0;444;11;0;34;83;AUVERGNE
199751;3;28;0;132;2;0;9;25;BASSE-NORMANDIE
199751;3;32;0;198;2;0;12;26;BOURGOGNE
199751;3;3058;1370;4746;107;48;166;53;BRETAGNE
199751;3;6525;3060;9990;268;126;410;24;CENTRE
199751;3;76;0;298;6;0;22;21;CHAMPAGNE-ARDENNE
199751;3;-;;;-;;;94;CORSE
199751;3;17;0;98;2;0;9;43;FRANCHE-COMTE
199751;3;1025;0;3014;58;0;170;23;HAUTE-NORMANDIE
199751;3;1737;182;3292;77;8;146;91;LANGUEDOC-ROUSSILLON
199751;3;600;0;1279;84;0;179;74;LIMOUSIN
199751;3;1054;73;2035;46;4;88;41;LORRAINE
199751;3;101;0;299;4;0;12;73;MIDI-PYRENEES
199751;3;887;0;2807;22;0;70;31;NORD-PAS-DE-CALAIS
199751;3;288;0;785;9;0;25;52;PAYS-DE-LA-LOIRE
199751;3;2242;731;3753;121;40;202;22;PICARDIE
199751;3;0;0;0;0;0;0;54;POITOU-CHARENTES
199751;3;5619;1794;9444;126;40;212;93;PROVENCE-ALPES-COTE-D-AZUR
199751;3;4270;1780;6760;39;16;62;11;ILE-DE-FRANCE
199751;3;2338;621;4055;42;11;73;82;RHONE-ALPES
199751;3;-;;;-;;;0;OUTRE-MER
199750;3;763;104;1422;45;6;84;42;ALSACE
199750;3;200;0;608;7;0;21;72;AQUITAINE
199750;3;930;135;1725;71;10;132;83;AUVERGNE
199750;3;74;0;245;5;0;17;25;BASSE-NORMANDIE
199750;3;700;0;1521;43;0;94;26;BOURGOGNE
199750;3;2298;879;3717;80;31;129;53;BRETAGNE
199750;3;5624;2497;8751;231;102;360;24;CENTRE
199750;3;87;0;246;6;0;18;21;CHAMPAGNE-ARDENNE
199750;3;-;;;-;;;94;CORSE
199750;3;248;0;550;22;0;49;43;FRANCHE-COMTE
199750;3;135;0;399;8;0;23;23;HAUTE-NORMANDIE
199750;3;807;0;1710;36;0;76;91;LANGUEDOC-ROUSSILLON
199750;3;100;0;377;14;0;53;74;LIMOUSIN
199750;3;834;7;1661;36;0;72;41;LORRAINE
199750;3;126;0;347;5;0;14;73;MIDI-PYRENEES
199750;3;3194;271;6117;80;7;153;31;NORD-PAS-DE-CALAIS
199750;3;1256;50;2462;39;1;77;52;PAYS-DE-LA-LOIRE
199750;3;822;0;1910;44;0;103;22;PICARDIE
199750;3;0;0;0;0;0;0;54;POITOU-CHARENTES
199750;3;4462;1465;7459;100;33;167;93;PROVENCE-ALPES-COTE-D-AZUR
199750;3;3884;1539;6229;36;14;58;11;ILE-DE-FRANCE
199750;3;1653;346;2960;30;7;53;82;RHONE-ALPES
199750;3;-;;;-;;;0;OUTRE-MER
199749;3;557;0;1131;33;0;67;42;ALSACE
199749;3;502;0;1562;17;0;54;72;AQUITAINE
199749;3;152;0;473;12;0;37;83;AUVERGNE
199749;3;0;0;0;0;0;0;25;BASSE-NORMANDIE
199749;3;662;0;1366;41;0;85;26;BOURGOGNE
199749;3;913;37;1789;32;1;63;53;BRETAGNE
199749;3;593;0;1400;24;0;57;24;CENTRE
199749;3;65;0;203;5;0;15;21;CHAMPAGNE-ARDENNE
199749;3;-;;;-;;;94;CORSE
199749;3;111;0;325;10;0;29;43;FRANCHE-COMTE
199749;3;45;0;181;3;0;11;23;HAUTE-NORMANDIE
199749;3;763;0;1693;34;0;75;91;LANGUEDOC-ROUSSILLON
199749;3;322;0;820;45;0;115;74;LIMOUSIN
199749;3;320;0;783;14;0;34;41;LORRAINE
199749;3;0;0;0;0;0;0;73;MIDI-PYRENEES
199749;3;510;0;1509;13;0;38;31;NORD-PAS-DE-CALAIS
199749;3;1733;62;3404;54;2;106;52;PAYS-DE-LA-LOIRE
199749;3;0;0;0;0;0;0;22;PICARDIE
199749;3;0;0;0;0;0;0;54;POITOU-CHARENTES
199749;3;1947;0;4361;44;0;98;93;PROVENCE-ALPES-COTE-D-AZUR
199749;3;1239;19;2459;11;0;22;11;ILE-DE-FRANCE
199749;3;2264;772;3756;41;14;68;82;RHONE-ALPES
199749;3;-;;;-;;;0;OUTRE-MER
199748;3;898;0;2180;52;0;127;42;ALSACE
199748;3;1902;0;4777;66;0;166;72;AQUITAINE
199748;3;268;0;794;20;0;60;83;AUVERGNE
199748;3;223;0;542;16;0;39;25;BASSE-NORMANDIE
199748;3;370;0;968;23;0;60;26;BOURGOGNE
199748;3;870;0;1765;30;0;61;53;BRETAGNE
199748;3;676;0;1738;28;0;72;24;CENTRE
199748;3;105;0;365;8;0;27;21;CHAMPAGNE-ARDENNE
199748;3;-;;;-;;;94;CORSE
199748;3;75;0;231;7;0;21;43;FRANCHE-COMTE
199748;3;60;0;217;3;0;12;23;HAUTE-NORMANDIE
199748;3;393;0;976;17;0;43;91;LANGUEDOC-ROUSSILLON
199748;3;155;0;501;22;0;70;74;LIMOUSIN
199748;3;135;0;436;6;0;19;41;LORRAINE
199748;3;0;0;0;0;0;0;73;MIDI-PYRENEES
199748;3;0;0;0;0;0;0;31;NORD-PAS-DE-CALAIS
199748;3;161;0;706;5;0;22;52;PAYS-DE-LA-LOIRE
199748;3;718;0;1532;39;0;83;22;PICARDIE
199748;3;379;0;1043;23;0;64;54;POITOU-CHARENTES
199748;3;0;0;0;0;0;0;93;PROVENCE-ALPES-COTE-D-AZUR
199748;3;1346;87;2605;12;0;24;11;ILE-DE-FRANCE
199748;3;1957;286;3628;35;5;65;82;RHONE-ALPES
199748;3;-;;;-;;;0;OUTRE-MER
199747;3;1567;0;3247;92;0;190;42;ALSACE
199747;3;421;0;1159;15;0;41;72;AQUITAINE
199747;3;0;0;0;0;0;0;83;AUVERGNE
199747;3;120;0;374;8;0;26;25;BASSE-NORMANDIE
199747;3;0;0;0;0;0;0;26;BOURGOGNE
199747;3;878;0;1980;31;0;69;53;BRETAGNE
199747;3;2006;79;3933;82;3;161;24;CENTRE
199747;3;63;0;265;5;0;20;21;CHAMPAGNE-ARDENNE
199747;3;-;;;-;;;94;CORSE
199747;3;123;0;354;11;0;32;43;FRANCHE-COMTE
199747;3;45;0;181;3;0;11;23;HAUTE-NORMANDIE
199747;3;573;0;1407;25;0;62;91;LANGUEDOC-ROUSSILLON
199747;3;22;0;153;3;0;21;74;LIMOUSIN
199747;3;39;0;200;2;0;9;41;LORRAINE
199747;3;0;0;0;0;0;0;73;MIDI-PYRENEES
199747;3;0;0;0;0;0;0;31;NORD-PAS-DE-CALAIS
199747;3;1265;0;2697;40;0;85;52;PAYS-DE-LA-LOIRE
199747;3;0;0;0;0;0;0;22;PICARDIE
199747;3;530;0;1729;33;0;107;54;POITOU-CHARENTES
199747;3;0;0;0;0;0;0;93;PROVENCE-ALPES-COTE-D-AZUR
199747;3;1869;393;3345;17;3;31;11;ILE-DE-FRANCE
199747;3;945;0;1979;17;0;36;82;RHONE-ALPES
199747;3;-;;;-;;;0;OUTRE-MER
199746;3;752;0;1508;44;0;88;42;ALSACE
199746;3;73;0;503;3;0;18;72;AQUITAINE
199746;3;0;0;0;0;0;0;83;AUVERGNE
199746;3;137;0;378;10;0;27;25;BASSE-NORMANDIE
199746;3;0;0;0;0;0;0;26;BOURGOGNE
199746;3;557;0;1176;19;0;41;53;BRETAGNE
199746;3;1133;22;2244;47;1;93;24;CENTRE
199746;3;0;0;0;0;0;0;21;CHAMPAGNE-ARDENNE
199746;3;-;;;-;;;94;CORSE
199746;3;142;0;384;13;0;35;43;FRANCHE-COMTE
199746;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
199746;3;704;0;1755;31;0;78;91;LANGUEDOC-ROUSSILLON
199746;3;0;0;0;0;0;0;74;LIMOUSIN
199746;3;260;0;669;11;0;29;41;LORRAINE
199746;3;0;0;0;0;0;0;73;MIDI-PYRENEES
199746;3;804;0;2201;20;0;55;31;NORD-PAS-DE-CALAIS
199746;3;0;0;0;0;0;0;52;PAYS-DE-LA-LOIRE
199746;3;456;0;1363;25;0;74;22;PICARDIE
199746;3;0;0;0;0;0;0;54;POITOU-CHARENTES
199746;3;0;0;0;0;0;0;93;PROVENCE-ALPES-COTE-D-AZUR
199746;3;1018;0;2170;9;0;20;11;ILE-DE-FRANCE
199746;3;757;0;1712;14;0;31;82;RHONE-ALPES
199746;3;-;;;-;;;0;OUTRE-MER
199745;3;802;0;1623;47;0;95;42;ALSACE
199745;3;983;0;2561;34;0;89;72;AQUITAINE
199745;3;0;0;0;0;0;0;83;AUVERGNE
199745;3;130;0;475;9;0;33;25;BASSE-NORMANDIE
199745;3;20;0;151;1;0;9;26;BOURGOGNE
199745;3;837;0;1827;29;0;64;53;BRETAGNE
199745;3;3784;1560;6008;156;65;247;24;CENTRE
199745;3;828;0;2452;61;0;181;21;CHAMPAGNE-ARDENNE
199745;3;-;;;-;;;94;CORSE
199745;3;47;0;139;4;0;12;43;FRANCHE-COMTE
199745;3;242;0;685;14;0;39;23;HAUTE-NORMANDIE
199745;3;899;0;1939;40;0;86;91;LANGUEDOC-ROUSSILLON
199745;3;100;0;377;14;0;53;74;LIMOUSIN
199745;3;295;0;762;13;0;33;41;LORRAINE
199745;3;0;0;0;0;0;0;73;MIDI-PYRENEES
199745;3;402;0;1390;10;0;35;31;NORD-PAS-DE-CALAIS
199745;3;1288;527;2049;40;16;64;52;PAYS-DE-LA-LOIRE
199745;3;593;0;1506;32;0;81;22;PICARDIE
199745;3;0;0;0;0;0;0;54;POITOU-CHARENTES
199745;3;0;0;0;0;0;0;93;PROVENCE-ALPES-COTE-D-AZUR
199745;3;2847;784;4910;26;7;45;11;ILE-DE-FRANCE
199745;3;616;0;1352;11;0;24;82;RHONE-ALPES
199745;3;-;;;-;;;0;OUTRE-MER
199744;3;731;0;1476;43;0;87;42;ALSACE
199744;3;543;0;1447;19;0;50;72;AQUITAINE
199744;3;0;0;0;0;0;0;83;AUVERGNE
199744;3;345;0;916;24;0;64;25;BASSE-NORMANDIE
199744;3;101;0;349;6;0;21;26;BOURGOGNE
199744;3;203;0;586;7;0;20;53;BRETAGNE
199744;3;1263;0;2726;52;0;112;24;CENTRE
199744;3;828;0;2452;61;0;181;21;CHAMPAGNE-ARDENNE
199744;3;-;;;-;;;94;CORSE
199744;3;129;0;303;12;0;28;43;FRANCHE-COMTE
199744;3;254;0;791;14;0;44;23;HAUTE-NORMANDIE
199744;3;430;0;1132;19;0;50;91;LANGUEDOC-ROUSSILLON
199744;3;495;0;1168;69;0;163;74;LIMOUSIN
199744;3;826;108;1544;36;5;67;41;LORRAINE
199744;3;0;0;0;0;0;0;73;MIDI-PYRENEES
199744;3;372;0;1322;9;0;33;31;NORD-PAS-DE-CALAIS
199744;3;1380;434;2326;43;13;73;52;PAYS-DE-LA-LOIRE
199744;3;655;0;1463;35;0;79;22;PICARDIE
199744;3;242;0;773;15;0;48;54;POITOU-CHARENTES
199744;3;850;0;1987;19;0;45;93;PROVENCE-ALPES-COTE-D-AZUR
199744;3;3300;712;5888;30;6;54;11;ILE-DE-FRANCE
199744;3;2606;899;4313;47;16;78;82;RHONE-ALPES
199744;3;-;;;-;;;0;OUTRE-MER
199743;3;475;0;1036;28;0;61;42;ALSACE
199743;3;1190;0;2407;41;0;83;72;AQUITAINE
199743;3;0;0;0;0;0;0;83;AUVERGNE
199743;3;388;0;985;27;0;69;25;BASSE-NORMANDIE
199743;3;168;0;473;10;0;29;26;BOURGOGNE
199743;3;0;0;0;0;0;0;53;BRETAGNE
199743;3;2710;525;4895;111;21;201;24;CENTRE
199743;3;336;0;887;25;0;66;21;CHAMPAGNE-ARDENNE
199743;3;-;;;-;;;94;CORSE
199743;3;181;0;398;16;0;35;43;FRANCHE-COMTE
199743;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
199743;3;43;0;335;2;0;15;91;LANGUEDOC-ROUSSILLON
199743;3;553;0;1629;77;0;228;74;LIMOUSIN
199743;3;1780;762;2798;77;33;121;41;LORRAINE
199743;3;0;0;0;0;0;0;73;MIDI-PYRENEES
199743;3;405;0;1396;10;0;35;31;NORD-PAS-DE-CALAIS
199743;3;0;0;0;0;0;0;52;PAYS-DE-LA-LOIRE
199743;3;393;0;1005;21;0;54;22;PICARDIE
199743;3;861;0;1844;53;0;113;54;POITOU-CHARENTES
199743;3;722;0;1912;16;0;43;93;PROVENCE-ALPES-COTE-D-AZUR
199743;3;2606;0;5229;24;0;48;11;ILE-DE-FRANCE
199743;3;2615;843;4387;47;15;79;82;RHONE-ALPES
199743;3;-;;;-;;;0;OUTRE-MER
199742;3;408;0;890;24;0;52;42;ALSACE
199742;3;212;0;762;7;0;26;72;AQUITAINE
199742;3;0;0;0;0;0;0;83;AUVERGNE
199742;3;14;0;87;1;0;6;25;BASSE-NORMANDIE
199742;3;407;0;951;25;0;59;26;BOURGOGNE
199742;3;157;0;506;5;0;17;53;BRETAGNE
199742;3;1561;45;3077;64;2;126;24;CENTRE
199742;3;348;0;822;26;0;61;21;CHAMPAGNE-ARDENNE
199742;3;-;;;-;;;94;CORSE
199742;3;117;0;303;10;0;27;43;FRANCHE-COMTE
199742;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
199742;3;364;0;1187;16;0;53;91;LANGUEDOC-ROUSSILLON
199742;3;0;0;0;0;0;0;74;LIMOUSIN
199742;3;1541;565;2517;67;25;109;41;LORRAINE
199742;3;0;0;0;0;0;0;73;MIDI-PYRENEES
199742;3;1375;0;3361;34;0;84;31;NORD-PAS-DE-CALAIS
199742;3;0;0;0;0;0;0;52;PAYS-DE-LA-LOIRE
199742;3;569;0;1376;31;0;74;22;PICARDIE
199742;3;124;0;611;8;0;38;54;POITOU-CHARENTES
199742;3;1226;0;2830;28;0;64;93;PROVENCE-ALPES-COTE-D-AZUR
199742;3;2179;111;4247;20;1;39;11;ILE-DE-FRANCE
199742;3;2117;513;3721;38;9;67;82;RHONE-ALPES
199742;3;-;;;-;;;0;OUTRE-MER
199741;3;368;0;883;22;0;52;42;ALSACE
199741;3;0;0;0;0;0;0;72;AQUITAINE
199741;3;743;32;1454;57;3;111;83;AUVERGNE
199741;3;110;0;373;8;0;27;25;BASSE-NORMANDIE
199741;3;951;72;1830;59;5;113;26;BOURGOGNE
199741;3;616;0;1325;21;0;46;53;BRETAGNE
199741;3;2346;454;4238;96;18;174;24;CENTRE
199741;3;451;0;1053;33;0;78;21;CHAMPAGNE-ARDENNE
199741;3;-;;;-;;;94;CORSE
199741;3;54;0;161;5;0;15;43;FRANCHE-COMTE
199741;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
